tweet,labels
@VIVAcoid Ampe kiamat kubro juga tk survei ini mah engga bakalan menangin anies....lah wong bencinya ama anies setengah mati...mending diketawain aja kalo dia survei..,0
"@VIVAcoid Nggak pernah faham, mereka surveynya DI MANA, surveynya ke SIAPA, surveynya KAPAN.

Tau-tau, nongol aja di media bilang RAKYAT PUAS.

Lo nyimpulin perasaan 250 Juta rakyat, dari sampel RIBUAN orang doang ? (itu juga kalo bener sampe ribuan orang)

C'mon man, MALU !",0
"@CNNIndonesia Saya jg pernah jd advisor grab. Jadi waktu saya naek grab, saya pernah kasih advis ke abangnya, ""bang, mending kita liwat bintaro aja. Ciputat jam segini macet""",0
@CNNIndonesia Yang jadi masalah siapa yang mau Pilih elu....!??,0
@CNNIndonesia Penyakit malah dikampanyekan buat berkembang.. semoga cepat sembuh dan segera bertobat kaum laknat..,0
@CNNIndonesia Yah! Ga ngelamar jd sekjen PBB-Perjuangan gitu,0
@CNNIndonesia @NOTASLIMBOY Pada ngeluhin kalah gegara lapangan. Lah emangnya itu tim lawan maen di lapangan yg mana? Lah wong maen di lapangan yg sama ko. Masih aja nyari kambing hitam. 🤣🤣,0
@CNNIndonesia Kontol bapak kau yg nyuruh. Ya mikir sendiri lah anjing.,0
@CNNIndonesia Mau ngelarangnya kayak gimana? Apakah aparat akan nge-razia warung2 kecil? Ataukah warung2 tsb diberi modal oleh negara utk memperbesar warungnya agar mjd toko sehingga tak sempat utk melayani rokok batangan?!😂,0
@CNNIndonesia Klo rokok naik saya setuju klo bisa sebungkus 5jt biar orang yg miskin pura pura kaya padahal beras di rumah abis tp maksa untuk beli rokok,0
@CNNIndonesia Geng judi vs geng narkoba vs geng tambang vs geng tambak (yg blum). Kelen perang2 sendiri jgn libatkan rakyat,0
"@CNNIndonesia Giliran ngomongin prestasi maju paling depan, giliran ngomongin tragedi mundur ke belakang",0
@CNNIndonesia simpatisan HTI itu tidak pakai senjata pak..... HTI cuman teriak teriak dijalanan pak... beda klu ISIS pakai senjata,0
@CNNIndonesia Kenapa ga org ini aja ya yg di tendang dr belakang sm oknum TNI kemaren,0
@CNNIndonesia institusi berbasis viral wkwk,0
@CNNIndonesia 16 M banyak tu bagi yg kerjanya cuma nurunin baliho.,0
"@CNNIndonesia Bikin pembuktian terbalik utk seluruh anggota Polri, dr mn harta kekayaan polisi2 itu. Sudah saatnya institusi Polri ini di audit dan di reformasi total slrh anggota2nya.",0
@CNNIndonesia Saya tidak minum kopi 😆,0
"@CNNIndonesia Kalau kerja cerdas itu menghasilkan untung. Lha ini ngapain aja kerja, kerja kerja malah utang mulu yang di GDin.",0
"@CNNIndonesia Baru di rezim ini seorang Presiden yg hrs nya memikirkan sisa kepemimpinan nya ini kok sibuk ngurusin Capres selanjutnya, ntah lah ini siapa yg goblok.",0
"@CNNIndonesia Sadar gak sih akhir2 ini nyawa jadi ""murah"" banget?
Orang membunuh orang lain hanya karena masalah sepele jadi sering banget sekarang. 
Krisis moralitas, krisis keimanan dan krisis identitas diri. 

Benar kata Rasululloh SAW bahwa menjelang akhir zaman nanti nyawa tdk ada artinya",0
"@CNNIndonesia Jokowi metode kerjanya sejak dulu mmg fokus di atraksi teatrikal. Makanya suka zonk dampaknya. Sekilas keliatan ok tp dampaknya gak ada. Contohnya ini, kunjungan kliatan keren tp jauh dr substansi konflik",0
"@CNNIndonesia Mau ratusan ribu atau jutaan sekalipun petisinya dia gak bakalan mundur, orang gak punya MALU, MORAL apalagi. 🤦‍♂️",0
"@CNNIndonesia Banjir itu pasti surut, tapi yg jadi persoalannya selama 5 tahun ini apa saja yg sudah anda kerjakan untuk ANTISIPASI atau PALING TIDAK mengurangi Banjir di DKI JAKARTA ini, cukup Jakarta aja yg di BODOHINYA, INDONESIA JANGAN,,, salam akal sehat.",0
"@CNNIndonesia apapun konteks lu, penyimpangan seksual adalah penyakit. Babi aja regenerasi krna jantan x betina. Eksistensi nya masih ada sampai skrg. Masak pemikirannya elu lebih mundur dari binatang itu? padahal dia gak punya akal loh. Please open your mind baller !",0
"@CNNIndonesia Ditangkep jg pelakunya tolong, jangan dikantongin doang identitasnya lu kira duit",0
@CNNIndonesia Dah lah...akun ini muncul malah keluar lagi duit rakyat lagian ngehack cuma data2 gitu doang...gak ada improved hack rekening koruptor terus dibagi2in ke lembaga sosial gitu kek dipilem2,0
@CNNIndonesia Hmm aroma klenik 🤪,0
@CNNIndonesia Pemimpin duduk manis gak masalah selama otaknya jalan. Daripada kakinya aja yang jalan tapi otaknya bebal.,0
"@CNNIndonesia Maling duit rakyat di HANGATin,maling sendal ato AYAM digebukin warbiyasahh.
Yaak negara wakanda timur emang gtu.",0
@CNNIndonesia Idenya bagus. Bener-bener kabar gembira. Tapi KABAR BURUKNYA adalah yang ngomong si PINOKIO. Mau dikibulin untuk ke berapa juta kali lagi sama si PINOKIO?,0
@CNNIndonesia siapa tu yg ngancem? hebat bgt dia bisa ngancem presiden. trus presidennya takut pula diancem. miris bgt negeriku ini,0
"@CNNIndonesia Covad covid covad covid terus,kaga kelar2 ini dah 3 tahun lebih, apa memang ada permainan bisnis nih pak..? Sya,bahkan bukan hanya saya saja, banyak pelanggan KRL yang tiap hari, slalu berdesak2an d dalam KRL,Alhamdulillah masih sehat2 aja. Jangn takut2i rakyat terus lah pak!",0
"@CNNIndonesia Mungkin panitia bisa mengakalinya dengan mengganti lempar bola jadi lempar tabung gas melon. Kan pas tuh warnanya ijo neon, sekalian ngantemi pala penontonnya",0
@CNNIndonesia Dari dulu orangnya itu-itu doang ya. Bosen deh lihatnya,0
"@CNNIndonesia Cctv hilang, banyak cerita bohong kek kang dawet, tersangka masih itu itu aja pasalnya pun paling ringan padahal ini pembantaian. Fokus nyari ke suporter rusuh dan Suporter yg ngerekam. Bobrok ni institusi.",0
"@CNNIndonesia Pak.... mohon disukseskan dulu proyek food estate-nya, padahal udah jadi bancaan tp ga ada hasil positif ke rakyat jelata",0
"@CNNIndonesia Pantesan nolak jadi pengacara Sambo dg alesan nurani blablabla, ternyata masuknya di sirkel yg ini",0
@CNNIndonesia WOY GERCEP BGT CNN 😭😭,0
@CNNIndonesia kenapa ditangkap...... kenapa tidak dibuktikan dulu di pengadilan.... biar jelas.....,0
"@CNNIndonesia Kayanya jago tua akan keok lg, mungkin kalo lawannya bukan anis sih, prabowo bisa menang",0
"@CNNIndonesia Yang gila bukan Aipda HR,tapi yang ngerujuk nya",0
"@CNNIndonesia Trus apa gunanya ada label BPOM?? Cuma nyawer doang?? Ketauan kan hanya oknum yg kaya dari peng-labelan BPOM. Bukti bobroknya negara ini, lepasin semua garis kepolisian yg ada di apotek. Mulai pasang  garis polisi di depan BPOM, karena itulah pihak yg bertanggung jawab",0
"@CNNIndonesia Kyai Ma'ruf di gandeng menggantikan pak Mahfud yg udh bawa kemeja putih,  untuk menarik suara umat muslim,apakah ini politik identitas juga?",0
"@CNNIndonesia Jadi curiga kalo yg nyusun RKUHP itu gerombolan koruptor, mantan koruptor dan calon koruptor",0
"@CNNIndonesia Berita lain polisi mendadak jadi petugas dinas sosial. Di berita ini jadi petugas kesehatan. Di berita lain lagi petugas kominfo (urusan CCTV). Bodoh tapi sok multi talenta apa gimana? Kelakuan polisi kerap di luar logika memang, kek dukun.",0
"@CNNIndonesia Orang baik tidak Akan memfitnah orang jujur demi jabatan gubernur, melumpuhkan karir politiknya Dan memenjarakannya...orang baik tidak Akan memakai politik identitas memenangkan pilgub . Yakin dia orang baik ? Orang munafik iya ...",0
@CNNIndonesia Bisa aje lu sial fitnah almarhum... Jahat ni perempuan udah ngebunuh dan fitnah diperkosa.. tua tua keriput najis ga nafsu juga si almarhum,0
"@CNNIndonesia terus ditagih laporan keuangan Formula E 
tarsok tarsok, sampai lengser gak ada jawaban

si YAMAN ONTA NGENTOT @aniesbaswedan",0
"@CNNIndonesia Taunya  paslon 2024 nanti akhirnya Anies - Airlangga
Wkwkwkwkwk

Gw ss aja dulu biasanya kalok gw ss kejadian 🤣🤣🤣🤣",0
@CNNIndonesia Yang jelas aku ga akan milih ganjar. Wong jalan  di kabupatenku di jawa tengah aja kaya kubangan kebo. Jejak yang di tinggalkan dari hasil kepemimpinannya ga ada yang jelas.,0
"@CNNIndonesia Bukan ditolak di indonesia min, tapi ditolak NU",0
"@CNNIndonesia Dibaca dulu beritanya ya kawan-kawan baru komentar. Atau dibantuin deh:

Intinya beliau bilang, kalau situasi bisa diubah, dia lebih memilih Persebaya kalah aja daripada banyak jiwa yang melayang seperti ini.",0
@CNNIndonesia Menemukan unsur pidana pada penembak2 gas air mata di stadion Kanjuruhan gak?,0
@CNNIndonesia Pantes gak mundur krn dipikirnya ini perusahaan keluarga dia ternyata ...,0
@detikcom @detik_jatim Mau tanya dong kenapa setiap ada kasus pesilat .pasti pesilat nya main keroyokan jadi fungsi belajar beladiri apa,0
"@detikcom ada rakyat nya meninggal grgr ulah negara yg dibela nya,how does it feel Poland?",0
@detikcom LBP,0
@detikcom Berpasangan dengan Kiyai buat apa ? Politik identitas ‼️,0
@detikcom Bunga nol persen potongan bulanan 15ribu.berarti slogan nabung biar untung salah besar harusnya jangan nabung di bank biar nggak buntung,0
"@detikcom Di negara lain Kepala Negaranya yg pusing memikirkan Rakyat,disini Rakyatnya yg Pusing mikirin Kelakuan Presidennya !
@susipudjiastuti @annasantoz318",0
@detikcom Zaman yang dimana org2 udah ga busa ngebedain mana musibah mana drama. SUDAH TERLALU MUAK!!,0
@detikcom Pemilik truk paham betul bagaimana ribetnya urusan dengan pihak berpangkat. Meskipun cctv ada tetap berpangkat yang berkuasa.,0
"@detikcom Cctvnya bagus bening bgt, ga gangguan, ga hilang. 👀",0
"@detikcom kalo gw jadi hakim, si rudolf ini gw masukin ke kandang singa lapar. trs di pertontonkan 1 vs 3 singa. bodo amat di kecam gara² ham. yg penting kasi efek jera biar gada org² yg ky gini lagi. kejam di bales kejam 😌",0
"@detikcom Tapi faktanya, Malah deklarasikan Anis dimana2 skrg bermunculan. Abaikan Survei berbayar. GO Anis. 😎",0
@detikcom Dia bukan mau menyampaikan pesan damai tapi dia mau menyampaikan propaganda politik saya yakin isi pidatonya jika diizinkan tayang tidak jauh2 dari urusan mengajak dunia untuk mengecam dan memusuhi Rusia,0
@detikcom @detik_jatim NUNGGU DUIT MASUK DULU LAH,0
"@detikcom Yg ODGJ itu pelajar yg nendang. Neneknya engga ngapa2in.
Lempar batu engga.
Lempar kayu engga.
Nyakitin engga.
Kenapa diganggu?
Kenapa ditendang?
Setelah ditendang aja engga mbales.
Itu ODGJ?
Yg nendang itu yg ODGJ. TITIK.",0
"@detikcom catet kang, kadang beda tgl dah berubah lagi pernyataannya 😊",0
@detikcom @ganjarpranowo 🤣🤣🤣🤣🤣🤣🤣,0
"@detikcom Contoh nyata perilaku monopolistik dari bumn ya gini. Beroperasi dipasar yang sangat kompetitif, provider lain dr swasta gak dikasih akses. Lawannya ya harus sesama bumn biar mrk ribut sendiri iconnet pln vs indihe telkom",0
"@detikcom Panutan memang, kerja melewati kapasitasnya dan pasti tanpa pamrih dong. Mantul.",0
@detikcom @detik_jatim Dikira tingkat kepercayaan sama polisi naek kali abis ngebahas kasus beginian,0
@detikcom Supir truknya juga aman kan?,0
@detikcom Bokep aja gercep. Lapor motor ilang malah suru di ikhlasin🤣🤣🤣,0
"@detikcom ternyata benar IQ orang indonesia pada jeblok, melihat banyak komentar yang ga paham silogisme yang disampaikan Pak Mahfud. 

Pak mahfud jelas menyalahkan gas air mata, tanpa perlu tahu apa isi zat tersebut, yang jelas zat tersebut bikin panik dan bikin orang mati berdesakkan.",0
"@detikcom negara kecil yg jadi kacung AS ya kayak gini, belagu
berarti dia gak mau damai, perang terus lah sampai negaramu babak belur",0
"@detikcom Endingnya konten konten Duit duit
Untuk pesulap merah
Ga takut tuh di mintain pertanggung jawaban nanti sama allah azza wa jalla kalo sebenernya niat edukasimu itu untuk konten dan duit
Allah azza wa jalla di bawa2 demi konten",0
"@detikcom Kerjaan 5 th tanpa dibeberkan sekalipun Pasti Nampak, Misalkan Sumur resapan, tugu sepatu,tugu batu, tebang pohon dimonas, jaring penutup drainase dll, Masalahnya yg dikerjakan itu bermanfaat tdk buat warga dki.",0
"@detikcom buat sepakbola khusus gay dan sejenisnya saja, kita yang normal jangan diseret"" oleh penyakit kalian.",0
"@detikcom @detik_jatim M3
Meterai Mediasi Maaf.

Selesai. Itulah Indonesia
Lihat aja akhirnya gmana...",0
"@detikcom Trusss.. Katanya dana terkumpul dikuasai negara, artinya negara makan uang judi dong.  Emang berkah gitu ?",0
"@detikcom Itulah kenapa bocil ga boleh nonton anime yg gore"" . Gue alumni doraemon, hidup gue baik"" aja cuma tukang berkhayal dikitt 😂",0
"@detikcom Dulu pernah ada seorang gubernur yg katanya mau bangun stadion di wilayah yg dia pimpin, dan sampe sekarang gak terbukti.
Tapi saya lupa namanya, cuma ingat janjinya 🤭",0
"@detikcom Lgbt pake simbol pelangi aja udah ga bener. Mereka homo alias sejenis tp simbolnya hetero warna warni. Sekarang kalo liat pelangi pas hujan rintik2 keindahannya jadi rusak, propaganda mereka ini berbahaya. Sikap qatar patut diacungi jempol",0
"@detikcom Masih aja di beritain orang goblok, grup di fb nya aja udah bubar",0
"@detikcom drpd bikin undang2 yg ngurusin selangkangan org, mending bikin undang2 buat koruptor gmn caranya spy pada kapok, misal: dilemparin rakyat sampe mampus ditmpt umum + di miskin kan, gmn? bagus kan ide aing? 🙄",0
"@detikcom ""Sementara itu, harga Pertalite dan Pertamax tidak mengalami perubahan.""

👆🏻baca ini ajalah gausah di klik beritanya... 😁",0
"@detikcom Setuju ini. Selain tampilannya cocok jd presiden dan wapres, dua2nya org pinter, matang pengalaman, non partisan, prestasinya banyak, bukan kaleng2, leadershipnya ok, gk menya menye, dan komunikasinya bagus. Semua itu real.. bukan KARBITAN ATAU HASIL POLESAN!",0
"@detikcom Simple. Pedomannya : Ormas kenyang résé hilang

🥱",0
@detikcom Hut luhut asu bilang aja ente takut kena OTT kan. Hancuk.,0
"@detikcom Anda ini dubes, ngapain latah ikut2an ember, coba kerjakan tugasmu &amp; pastikan WNI aman di saat konflik Rusia-Ukraina skrg ini!
Pekerjaan nyinyir porsinya sudah dikerjain oleh buzzers istana yg nunggu2 jabatan kyk ente, Njuul panjul!!",0
"@detikcom Kok polisi cepat sekali menyimpulkan mati kelaparan? Btw, ini perumahan bagus loh.
Orang tua rela ngga makan asal anak makan, logika gw begitu sik",0
@detikcom Bangsa(t) bner. Dikira dg menikahi trus kelar masalahnya? Beban si korban justru makin besar.,0
@detikcom Pakai sopir?? Kok seperti ini sekarang ya..Memang bisa mobil Polisi berpelat polisi digunakan oleh warga sipil?? Ini pelanggaran serius ini.,0
"@detikcom Badan segede gudang bulog ngaku-ngaku dibanting, sok imut lu put.

Emak-emak seumuran elu biasanya rutin pengajian, bukannya baca wattpad mesum, makanya fantasi lu liar.",0
"@detikcom Yang aneh masa segampang itu dan selonggar itu bisa nerobos ke presiden? Kalo bawa senjata atau bom gimana? Perlu evaluasi sih, ngefans boleh tp ttp pake otak, kalo dibanting atau ditembak ntar koar-koar bikin narasi negatif, tp gak tau diri!",0
@detikcom Mengamankan diri dari kawan lama yg tiba tiba wassap 🤣,0
"@detikcom Katanya kemarin boleh-boleh aja.. 
Kualitas menterinya Jokowi
🤣🤣🤣🤣",0
"@detikcom Yang bukan Jawa Barat, gausah dibaca artikelnya. Ngabis2in kuota",0
@detikcom gimana caranya hajar mafia lha bapak yg kasih karpet merah 160 tahun buat mrk 😂😂😂,0
"@detikcom Menohok? Spt apa jawaban yg menohok itu. Ternyata klaim bhw semua polri sudah ditest urine.

Kalau cuma klaim kan semua bisa. Coba buka dan umumkan kapan saja test dilakukan? Siapa saja yg ditest? Spt apa hasil testnya?

Masalahnya skr polri sdg terpuruk, masy tdk percaya klaim.",0
"@detikcom Lalu ribuan orang dibekeli untuk datang ke Senayan buat ngumpul2 yg ndak guna...1 sisi Menteri teriak bahwa sebentar lg puncak Covid.
Emang negeri ini diurus para badut buat lucu2an kali 😤😤",0
@detikcom Orang kaya pilih mengolok-olok orang miskin daripada membantunya,0
"@detikcom Yang gak masuk akal itu Indihome, koneksinya kayak tai tapi gak ada kompensasi ke pelanggan",0
"@detikcom Amin, stay safe jgn panik. Semoga gaada hal buruk yg terjadi 🙏🏻",0
"@detikcom Astaga masih ada membodohi masyarakat,disaat negara² lain jg dah pd sadar,covid tdk mematikan. Yg berbahaya justru penanganannya yg berlebihan,melalui vaksin² yg meracuni tubuh,merusak imun &amp; menyebabkan kerusakan organ² tubuh",0
@tvOneNews Hai kaum tusbol...tuh baca baek2 ya...kalau pada sakit golongan lu aja ya jngn ngajak2 yang bukan golongan luh...,0
"@tvOneNews Kalian gak usahlah selalu berpikiran perpanjang masa presiden, mundurin pilpres atau presiden 3 periode. 
Macam Republik ini kekurangan orang.

Bikin malu saja. Pengalaman 32 tahun koq mau diulang Lagi.",0
"@tvOneNews Kita bantu teriaknya ya.......
Tolooooooongngngngngn BBM meroket........
dipengecer pertalite udah Rp.12.000/liter......
kebutuhan pokok ikut naik roket.........
monggo penguasa pada liburan aja sekalian ke hawai....
atau pada mulai nongkrong aja di kafe sambil ngobrolin 2024.",0
"@tvOneNews Bohong.....
AQ malah ingin diperepat",0
"@tvOneNews Pihak yg menyebabkan jiwa melayang, dianggap benar?",0
"@tvOneNews Coba yg bikin keramaian pengajian mantu Habib Rizieq bakal dipenjara lagi..
Kalo kerumunan maksiat mah bebas.. Gk bkln ada yg dibunuh kek 6 laskar FPI.
Ini negara dah bener2 sdg diatur setan.",0
@tvOneNews Akhinya ngaku setelah pensiunan jendral Polisi bintang 2 bicara....kami hanya bisa tertawa....hahahahaha,0
"@tvOneNews Jelas beda kelas,kenapa harus di sandingkan dan diperbandingkan
Judul nya terlalu jauh dari ""tvOne"" yang dulu....
Shame on you  tvOne
Lebih mirip kanal gosip daripada kanal berita 🙏🙏🙏",0
@tvOneNews Cebongers &amp; kaum Islamphobia ketar-ketir melihat ini,0
@tvOneNews @RullyTawang Ngabalin mana ngabalin,0
"@tvOneNews Yang jelas saya pribadi jangan sampai ada di sana partai PDIP, psi, golkar pokoknya partai yang mengusulkan 3 priode",0
"@tvOneNews Sekuat tenaga?? Lha itu jelas2 depan mata anggaran sia2 klean diem ajah: watimpres, ksp, stafsus, wamen, bpip, rangkep jabatan, tumpukan, komisaris, ngasih duit puluhan milyar ke par-tai, dan yg terbaru APBN ke kcic, ikn.....bodoh kok diplihara!",0
"@tvOneNews Aku sih NO!!! Pada semua yang keluar dari kandang partai bertanduk.

...👀",0
"@tvOneNews Anak cucu PKI aja gak lagi dianggap musuh negara, masak cucu pahlawan diperlakukan atau dianggap musuh, bangsa kita betul2 kehilangan adab jika sampai melakukan hal seperti ini",0
@tvOneNews Kok pas di klik ga da isinya yah,0
"@tvOneNews Semua naik, mlh minta 3 priode.
Dikira negeri ni punya keluarganya",0
@tvOneNews Kalo ngomong macam tak punya dosa,0
"@tvOneNews kalo barang bukti dihapus, bisa disimpulkan sendiri kan sebenarnya siapa penyebab tragedi?😏",0
@tvOneNews BUMN jadi sponsor kalo evennya dari rezim (jokowi),0
"@tvOneNews Usut dan Adili
Itu Makar Konstitusi, Pengkhianat Bangsa  😡🔨😡",0
@tvOneNews Takut krn mereka semua terlibat di dalamnya!!  Emang rusak sekali intistusi ini  mafia dalam negara!,0
"@tvOneNews Setuju Pak.. 

gmn klo 2023?",0
"@tvOneNews Hanya kalian wahai para mahasiswa harapan kami sebagai rakyat kecil,untuk bisa mengubah arah negri ini lebih baik,mengharap para pemangku kebijakan sudah tidak mungkin sepertinya..bergeraklah mahasiswa !!",0
